run_seed,model,dataset_id,subset,group_type,group,forecaster,n,mse,mae,rmse,r2,n_negative_predictions,negative_prediction_fraction
0,qslstm,b34896367832cf11,all_eligible,hour_est,7,persistence,3,6921.666666666667,82.33333333333333,83.19655441583303,-55.3245931283906,,
0,qslstm,b34896367832cf11,all_eligible,hour_est,8,model,3,8925.817263556042,93.1115918257372,94.47654345686044,-43.48081692802014,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,hour_est,8,persistence,3,5402.0,73.33333333333333,73.49829930005184,-25.920265780730897,,
0,qslstm,b34896367832cf11,all_eligible,hour_est,9,model,3,24585.11490149173,154.05898626805086,156.796412272385,-23.27759865190098,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,hour_est,9,persistence,3,5979.666666666667,75.0,77.32830443418933,-4.904871626069783,,
0,qslstm,b34896367832cf11,all_eligible,daylight_proxy,False,model,24,2424.234752389688,43.79359137152983,49.23651848363863,-2.465289553639752,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,daylight_proxy,False,persistence,24,100.16666666666669,4.333333333333333,10.00832986400162,0.8568181141365311,,
0,qslstm,b34896367832cf11,all_eligible,daylight_proxy,True,model,44,18366.09909061535,113.05499282434428,135.5215816415059,-0.2158722213950084,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,daylight_proxy,True,persistence,44,3336.0454545454545,48.31818181818182,57.7585098019803,0.7791471679707136,,
0,qslstm,b34896367832cf11,all_eligible,large_ramp,False,model,54,13742.581710452305,91.78577001705872,117.2287580351012,0.3184181516016616,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,large_ramp,False,persistence,54,803.4814814814815,18.925925925925927,28.34574891375216,0.96015025379944,,
0,qslstm,b34896367832cf11,all_eligible,large_ramp,True,model,14,8870.755834285967,76.3595925904781,94.1846900206502,-0.2708698484094647,0.0,0.0
0,qslstm,b34896367832cf11,all_eligible,large_ramp,True,persistence,14,7557.285714285715,86.28571428571429,86.93265045013706,-0.0826954015553036,,
0,qslstm,b34896367832cf11,baseline_common,overall,all,model,68,12739.558735947468,88.60979231158626,112.86965374248062,0.2824148408078313,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,overall,all,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
0,qslstm,b34896367832cf11,baseline_common,overall,all,daily_persistence,68,2471.9117647058824,34.94117647058823,49.7183242346912,0.8607638432420521,,
0,qslstm,b34896367832cf11,baseline_common,month,6,model,68,12739.558735947468,88.60979231158626,112.86965374248062,0.2824148408078313,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,month,6,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
0,qslstm,b34896367832cf11,baseline_common,month,6,daily_persistence,68,2471.9117647058824,34.94117647058823,49.7183242346912,0.8607638432420521,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,0,model,2,1729.9299027665434,32.31049964796786,41.592426026459954,-0.9221443364072704,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,0,persistence,2,0.0,0.0,0.0,1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,0,daily_persistence,2,1800.0,30.0,42.42640687119285,-1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,1,model,2,1822.2943237254672,41.105726966736,42.688339435090086,-7.099085883224298,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,1,persistence,2,450.0,15.0,21.213203435596427,-1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,1,daily_persistence,2,450.0,15.0,21.213203435596427,-1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,10,model,3,33599.68647741028,181.4158322534656,183.30217259326272,-34.08902045679885,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,10,persistence,3,2007.3333333333333,39.333333333333336,44.80327368991392,-1.096310048735205,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,10,daily_persistence,3,5006.333333333333,57.66666666666666,70.75544737568502,-4.2282432118821065,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,11,model,3,38396.93274401289,195.47492378507107,195.95135300378223,-117.2657066037358,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,11,persistence,3,621.6666666666666,19.666666666666668,24.93324420661432,-0.9147843942505134,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,11,daily_persistence,3,1774.0,39.333333333333336,42.118879377305376,-4.464065708418891,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,12,model,3,40780.76195820864,201.41568582016035,201.9424719027888,-119.3366746307796,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,12,persistence,3,60.66666666666666,7.333333333333333,7.788880963698615,0.820983606557377,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,12,daily_persistence,3,2659.6666666666665,47.66666666666666,51.571956203606106,-6.848196721311476,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,13,model,3,44927.993024152056,205.8277352154484,211.9622443364668,-14.72008153399302,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,13,persistence,3,1262.0,33.333333333333336,35.52463933666322,0.5584324702589223,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,13,daily_persistence,3,12619.333333333334,110.66666666666669,112.33580610532572,-3.4154420340564497,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,14,model,3,36518.75074225541,183.86843224671105,191.09879837993597,-12.727706819827024,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,14,persistence,3,3763.3333333333335,51.333333333333336,61.34601318205881,-0.4146687828919888,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,14,daily_persistence,3,10390.0,92.66666666666669,101.93134944657604,-2.9056887478072,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,15,model,3,23981.299236709005,151.83381951153615,154.85896563231012,-27.316936910309767,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,15,persistence,3,1797.6666666666667,33.666666666666664,42.39889935678362,-1.1226712149042246,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,15,daily_persistence,3,4220.666666666667,56.0,64.96665811527222,-3.9837313041196536,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,16,model,3,6733.804500969646,79.31916460381045,82.05976176525037,-16.375068953190027,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,16,persistence,3,6399.0,79.0,79.9937497558403,-15.511181192660548,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,16,daily_persistence,3,982.6666666666666,30.0,31.347514521356658,-1.5355504587155964,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,17,model,3,94.0906800470342,9.019731966366711,9.700035053907497,-4.645440802822053,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,17,persistence,3,8464.666666666666,90.66666666666669,92.00362311706353,-506.88,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,17,daily_persistence,3,137.0,9.666666666666666,11.704699910719626,-7.220000000000001,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,18,model,3,1904.2491531739515,41.43131161372196,43.63770334440106,-1.926612428033737,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,18,persistence,3,4401.666666666667,61.0,66.34505759034856,-5.764856557377049,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,18,daily_persistence,3,1955.0,37.66666666666666,44.21538193886829,-2.004610655737705,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,19,model,3,2530.482646427044,43.92271814095242,50.30390289457712,-2.2158068085065508,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,19,persistence,3,619.3333333333334,24.666666666666668,24.88640860657345,0.2129341993787067,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,19,daily_persistence,3,2363.333333333333,40.66666666666666,48.61412689057918,-2.0033888731996607,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,2,model,2,2736.209256498928,52.05507968943526,52.30878756479573,,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,2,persistence,2,450.0,15.0,21.213203435596427,,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,2,daily_persistence,2,0.0,0.0,0.0,,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,20,model,3,2833.407435969908,44.71163136225344,53.22976081075236,-2.541759294962385,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,20,persistence,3,54.0,7.333333333333333,7.3484692283495345,0.9325,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,20,daily_persistence,3,2400.0,40.0,48.98979485566356,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,21,model,3,2610.979020635128,42.95172850249645,51.09773987795476,-2.2637237757939093,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,21,persistence,3,0.0,0.0,0.0,1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,21,daily_persistence,3,2400.0,40.0,48.98979485566356,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,22,model,3,2478.2813528053466,43.51530404008434,49.78233976828878,-2.097851691006684,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,22,persistence,3,0.0,0.0,0.0,1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,22,daily_persistence,3,2400.0,40.0,48.98979485566356,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,23,model,3,2384.917434852774,43.15251222541,48.83561645820368,-1.9811467935659677,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,23,persistence,3,0.0,0.0,0.0,1.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,23,daily_persistence,3,2400.0,40.0,48.98979485566356,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,3,model,2,2686.251795325477,51.44314033321203,51.82906323025217,,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,3,persistence,2,0.0,0.0,0.0,,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,3,daily_persistence,2,0.0,0.0,0.0,,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,4,model,3,3074.573289511228,54.98719850451827,55.44883487965484,-13834.579802800525,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,4,persistence,3,0.3333333333333333,0.3333333333333333,0.5773502691896257,-0.4999999999999998,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,4,daily_persistence,3,0.6666666666666666,0.6666666666666666,0.816496580927726,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,5,model,3,2841.6941966563136,51.56597507648808,53.30754352487379,-455.70085303405045,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,5,persistence,3,91.33333333333331,9.333333333333334,9.556847457887631,-13.67857142857143,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,5,daily_persistence,3,17.333333333333332,3.333333333333333,4.163331998932265,-1.785714285714286,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,6,model,3,939.5594253197364,24.63231837672403,30.652233610615337,-1056.0043534847034,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,6,persistence,3,1283.6666666666667,35.666666666666664,35.828294219327084,-1443.1249999999998,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,6,daily_persistence,3,2.6666666666666665,1.3333333333333333,1.632993161855452,-2.0,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,7,model,3,2637.812345100831,44.32905996538066,51.35963731473219,-20.465019083098987,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,7,persistence,3,6921.666666666667,82.33333333333333,83.19655441583303,-55.3245931283906,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,7,daily_persistence,3,475.3333333333333,21.33333333333333,21.802140567690444,-2.867992766726944,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,8,model,3,8925.817263556042,93.1115918257372,94.47654345686044,-43.48081692802014,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,8,persistence,3,5402.0,73.33333333333333,73.49829930005184,-25.920265780730897,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,8,daily_persistence,3,559.0,21.666666666666668,23.643180835073775,-1.7857142857142856,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,9,model,3,24585.11490149173,154.05898626805086,156.796412272385,-23.27759865190098,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,hour_est,9,persistence,3,5979.666666666667,75.0,77.32830443418933,-4.904871626069783,,
0,qslstm,b34896367832cf11,baseline_common,hour_est,9,daily_persistence,3,1767.0,31.666666666666668,42.03569911396741,-0.7448979591836735,,
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,False,model,24,2424.234752389688,43.79359137152983,49.23651848363863,-2.465289553639752,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,False,persistence,24,100.16666666666669,4.333333333333333,10.00832986400162,0.8568181141365311,,
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,False,daily_persistence,24,1532.625,26.291666666666668,39.14875476946872,-1.1907900614459144,,
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,True,model,44,18366.09909061535,113.05499282434428,135.5215816415059,-0.2158722213950084,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,True,persistence,44,3336.0454545454545,48.31818181818182,57.7585098019803,0.7791471679707136,,
0,qslstm,b34896367832cf11,baseline_common,daylight_proxy,True,daily_persistence,44,2984.25,39.65909090909091,54.62828937464544,0.8024367254692579,,
0,qslstm,b34896367832cf11,baseline_common,large_ramp,False,model,54,13742.581710452305,91.78577001705872,117.2287580351012,0.3184181516016616,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,large_ramp,False,persistence,54,803.4814814814815,18.925925925925927,28.34574891375216,0.96015025379944,,
0,qslstm,b34896367832cf11,baseline_common,large_ramp,False,daily_persistence,54,2916.333333333333,38.333333333333336,54.00308633155455,0.855360520624214,,
0,qslstm,b34896367832cf11,baseline_common,large_ramp,True,model,14,8870.755834285967,76.3595925904781,94.1846900206502,-0.2708698484094647,0.0,0.0
0,qslstm,b34896367832cf11,baseline_common,large_ramp,True,persistence,14,7557.285714285715,86.28571428571429,86.93265045013706,-0.0826954015553036,,
0,qslstm,b34896367832cf11,baseline_common,large_ramp,True,daily_persistence,14,757.7142857142857,21.857142857142858,27.52661050173605,0.8914459762603858,,
1,qlstm,b34896367832cf11,all_eligible,overall,all,model,68,5132.771734754639,58.41750097556508,71.64336490390885,0.7108847410869883,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,overall,all,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
1,qlstm,b34896367832cf11,all_eligible,month,6,model,68,5132.771734754639,58.41750097556508,71.64336490390885,0.7108847410869883,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,month,6,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,0,model,2,1117.5409003007276,28.877255619345537,33.42964104355187,-0.2417121114452529,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,0,persistence,2,0.0,0.0,0.0,1.0,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,1,model,2,1207.3892024579543,31.822573460473983,34.74750642071967,-4.366174233146465,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,1,persistence,2,450.0,15.0,21.213203435596427,-1.0,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,10,model,3,12623.614258499429,107.40151150479404,112.35485863325816,-12.183166433800748,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,10,persistence,3,2007.3333333333333,39.333333333333336,44.80327368991392,-1.096310048735205,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,11,model,3,13981.6693093313,116.78991142823698,118.24410898362464,-42.064689864470125,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,11,persistence,3,621.6666666666666,19.666666666666668,24.93324420661432,-0.9147843942505134,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,12,model,3,14717.465179775088,119.91366708287678,121.31556033656642,-42.4285857763855,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,12,persistence,3,60.66666666666666,7.333333333333333,7.788880963698615,0.820983606557377,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,13,model,3,17862.827721299866,122.55951293969235,133.65189007754387,-5.250114668054537,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,13,persistence,3,1262.0,33.333333333333336,35.52463933666322,0.5584324702589223,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,14,model,3,12676.039559175186,99.73103978056749,112.58791924169832,-3.765030324641912,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,14,persistence,3,3763.3333333333335,51.333333333333336,61.34601318205881,-0.4146687828919888,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,15,model,3,5645.775240319971,68.66783324874633,75.13837395312711,-5.666488738241898,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,15,persistence,3,1797.6666666666667,33.666666666666664,42.39889935678362,-1.1226712149042246,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,16,model,3,576.3591984280562,22.63188198199912,24.00748213428589,-0.4871653629164294,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,16,persistence,3,6399.0,79.0,79.9937497558403,-15.511181192660548,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,17,model,3,1813.7318885966167,40.557869922137904,42.587931255187975,-107.823913315797,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,17,persistence,3,8464.666666666666,90.66666666666669,92.00362311706353,-506.88,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,18,model,3,3196.4417867895168,46.50562635781396,56.53708328866565,-3.912564221500282,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,18,persistence,3,4401.666666666667,61.0,66.34505759034856,-5.764856557377049,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,19,model,3,2786.652306778988,43.35236607705417,52.7887517069592,-2.5413542447064232,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,19,persistence,3,619.3333333333334,24.666666666666668,24.88640860657345,0.2129341993787067,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,2,model,2,2257.167704442444,47.499745234223866,47.5096590646833,,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,2,persistence,2,450.0,15.0,21.213203435596427,,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,20,model,3,2263.0236121400903,39.94761388062145,47.5712477463025,-1.8287795151751127,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,20,persistence,3,54.0,7.333333333333333,7.3484692283495345,0.9325,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,21,model,3,1799.6470760533582,37.15820402758519,42.42224741869952,-1.2495588450666977,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,21,persistence,3,0.0,0.0,0.0,1.0,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,22,model,3,1578.5961937452078,35.173736352480326,39.73155161512331,-0.97324524218151,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,22,persistence,3,0.0,0.0,0.0,1.0,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,23,model,3,1478.4690481054597,34.623889622437275,38.450865375248185,-0.8480863101318248,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,23,persistence,3,0.0,0.0,0.0,1.0,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,3,model,2,2396.452814720345,48.94300148448944,48.95357816054252,,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,3,persistence,2,0.0,0.0,0.0,,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,4,model,3,2649.107185379604,51.44358709563149,51.46947819222188,-11919.982334208216,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,4,persistence,3,0.3333333333333333,0.3333333333333333,0.5773502691896257,-0.4999999999999998,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,5,model,3,2225.1694942491445,46.99470023228695,47.17170226151632,-356.6165258614697,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,5,persistence,3,91.33333333333331,9.333333333333334,9.556847457887631,-13.67857142857143,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,6,model,3,606.5286010097994,24.56805315322824,24.62780138400096,-681.3446761360243,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,6,persistence,3,1283.6666666666667,35.666666666666664,35.828294219327084,-1443.1249999999998,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,7,model,3,795.2643072098898,22.437345403211093,28.20043097560549,-5.471409371509049,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,7,persistence,3,6921.666666666667,82.33333333333333,83.19655441583303,-55.3245931283906,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,8,model,3,2818.4475163545217,48.15339536794986,53.08905269784461,-13.045419516716889,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,8,persistence,3,5402.0,73.33333333333333,73.49829930005184,-25.920265780730897,,
1,qlstm,b34896367832cf11,all_eligible,hour_est,9,model,3,9595.62942324977,90.75655945443545,97.95728366614588,-8.47560509208338,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,hour_est,9,persistence,3,5979.666666666667,75.0,77.32830443418933,-4.904871626069783,,
1,qlstm,b34896367832cf11,all_eligible,daylight_proxy,False,model,24,1802.67969182411,37.92300357164007,42.45797559733754,-1.576816085355938,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,daylight_proxy,False,persistence,24,100.16666666666669,4.333333333333333,10.00832986400162,0.8568181141365311,,
1,qlstm,b34896367832cf11,all_eligible,daylight_proxy,True,model,44,6949.185576353112,69.59631774134233,83.36177527112238,0.5399501188619842,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,daylight_proxy,True,persistence,44,3336.0454545454545,48.31818181818182,57.7585098019803,0.7791471679707136,,
1,qlstm,b34896367832cf11,all_eligible,large_ramp,False,model,54,5434.4635490238725,59.28779346726551,73.71881407770931,0.730470461166705,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,large_ramp,False,persistence,54,803.4814814814815,18.925925925925927,28.34574891375216,0.96015025379944,,
1,qlstm,b34896367832cf11,all_eligible,large_ramp,True,model,14,3969.1033082875983,55.06065850757774,63.0008199017092,0.4313659609219773,0.0,0.0
1,qlstm,b34896367832cf11,all_eligible,large_ramp,True,persistence,14,7557.285714285715,86.28571428571429,86.93265045013706,-0.0826954015553036,,
1,qlstm,b34896367832cf11,baseline_common,overall,all,model,68,5132.771734754639,58.41750097556508,71.64336490390885,0.7108847410869883,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,overall,all,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
1,qlstm,b34896367832cf11,baseline_common,overall,all,daily_persistence,68,2471.9117647058824,34.94117647058823,49.7183242346912,0.8607638432420521,,
1,qlstm,b34896367832cf11,baseline_common,month,6,model,68,5132.771734754639,58.41750097556508,71.64336490390885,0.7108847410869883,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,month,6,persistence,68,2193.970588235294,32.794117647058826,46.83983975458599,0.8764195239055373,,
1,qlstm,b34896367832cf11,baseline_common,month,6,daily_persistence,68,2471.9117647058824,34.94117647058823,49.7183242346912,0.8607638432420521,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,0,model,2,1117.5409003007276,28.877255619345537,33.42964104355187,-0.2417121114452529,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,0,persistence,2,0.0,0.0,0.0,1.0,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,0,daily_persistence,2,1800.0,30.0,42.42640687119285,-1.0,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,1,model,2,1207.3892024579543,31.822573460473983,34.74750642071967,-4.366174233146465,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,1,persistence,2,450.0,15.0,21.213203435596427,-1.0,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,1,daily_persistence,2,450.0,15.0,21.213203435596427,-1.0,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,10,model,3,12623.614258499429,107.40151150479404,112.35485863325816,-12.183166433800748,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,10,persistence,3,2007.3333333333333,39.333333333333336,44.80327368991392,-1.096310048735205,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,10,daily_persistence,3,5006.333333333333,57.66666666666666,70.75544737568502,-4.2282432118821065,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,11,model,3,13981.6693093313,116.78991142823698,118.24410898362464,-42.064689864470125,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,11,persistence,3,621.6666666666666,19.666666666666668,24.93324420661432,-0.9147843942505134,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,11,daily_persistence,3,1774.0,39.333333333333336,42.118879377305376,-4.464065708418891,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,12,model,3,14717.465179775088,119.91366708287678,121.31556033656642,-42.4285857763855,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,12,persistence,3,60.66666666666666,7.333333333333333,7.788880963698615,0.820983606557377,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,12,daily_persistence,3,2659.6666666666665,47.66666666666666,51.571956203606106,-6.848196721311476,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,13,model,3,17862.827721299866,122.55951293969235,133.65189007754387,-5.250114668054537,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,13,persistence,3,1262.0,33.333333333333336,35.52463933666322,0.5584324702589223,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,13,daily_persistence,3,12619.333333333334,110.66666666666669,112.33580610532572,-3.4154420340564497,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,14,model,3,12676.039559175186,99.73103978056749,112.58791924169832,-3.765030324641912,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,14,persistence,3,3763.3333333333335,51.333333333333336,61.34601318205881,-0.4146687828919888,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,14,daily_persistence,3,10390.0,92.66666666666669,101.93134944657604,-2.9056887478072,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,15,model,3,5645.775240319971,68.66783324874633,75.13837395312711,-5.666488738241898,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,15,persistence,3,1797.6666666666667,33.666666666666664,42.39889935678362,-1.1226712149042246,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,15,daily_persistence,3,4220.666666666667,56.0,64.96665811527222,-3.9837313041196536,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,16,model,3,576.3591984280562,22.63188198199912,24.00748213428589,-0.4871653629164294,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,16,persistence,3,6399.0,79.0,79.9937497558403,-15.511181192660548,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,16,daily_persistence,3,982.6666666666666,30.0,31.347514521356658,-1.5355504587155964,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,17,model,3,1813.7318885966167,40.557869922137904,42.587931255187975,-107.823913315797,0.0,0.0
1,qlstm,b34896367832cf11,baseline_common,hour_est,17,persistence,3,8464.666666666666,90.66666666666669,92.00362311706353,-506.88,,
1,qlstm,b34896367832cf11,baseline_common,hour_est,17,daily_persistence,3,137.0,9.666666666666666,11.704699910719626,-7.220000000000001,,
